year,canton,age_label,population,age
2011,Obwalden,29 Jahre,451,29.0
2011,Obwalden,30 Jahre,465,30.0
2011,Obwalden,31 Jahre,482,31.0
2011,Obwalden,32 Jahre,429,32.0
2011,Obwalden,33 Jahre,423,33.0
2011,Obwalden,34 Jahre,441,34.0
2011,Obwalden,35 Jahre,468,35.0
2011,Obwalden,36 Jahre,456,36.0
2011,Obwalden,37 Jahre,441,37.0
2011,Obwalden,38 Jahre,459,38.0
2011,Obwalden,39 Jahre,524,39.0
2011,Obwalden,40 Jahre,530,40.0
2011,Obwalden,41 Jahre,546,41.0
2011,Obwalden,42 Jahre,561,42.0
2011,Obwalden,43 Jahre,601,43.0
2011,Obwalden,44 Jahre,593,44.0
2011,Obwalden,45 Jahre,628,45.0
2011,Obwalden,46 Jahre,630,46.0
2011,Obwalden,47 Jahre,606,47.0
2011,Obwalden,48 Jahre,601,48.0
2011,Obwalden,49 Jahre,621,49.0
2011,Obwalden,50 Jahre,580,50.0
2011,Obwalden,51 Jahre,594,51.0
2011,Obwalden,52 Jahre,531,52.0
2011,Obwalden,53 Jahre,541,53.0
2011,Obwalden,54 Jahre,541,54.0
2011,Obwalden,55 Jahre,495,55.0
2011,Obwalden,56 Jahre,501,56.0
2011,Obwalden,57 Jahre,480,57.0
2011,Obwalden,58 Jahre,441,58.0
2011,Obwalden,59 Jahre,398,59.0
2011,Obwalden,60 Jahre,459,60.0
2011,Obwalden,61 Jahre,426,61.0
2011,Obwalden,62 Jahre,441,62.0
2011,Obwalden,63 Jahre,400,63.0
2011,Obwalden,64 Jahre,379,64.0
2011,Obwalden,65 Jahre,394,65.0
2011,Obwalden,66 Jahre,406,66.0
2011,Obwalden,67 Jahre,346,67.0
2011,Obwalden,68 Jahre,323,68.0
2011,Obwalden,69 Jahre,294,69.0
2011,Obwalden,70 Jahre,293,70.0
2011,Obwalden,71 Jahre,250,71.0
2011,Obwalden,72 Jahre,291,72.0
2011,Obwalden,73 Jahre,266,73.0
2011,Obwalden,74 Jahre,243,74.0
2011,Obwalden,75 Jahre,181,75.0
2011,Obwalden,76 Jahre,179,76.0
2011,Obwalden,77 Jahre,219,77.0
2011,Obwalden,78 Jahre,231,78.0
2011,Obwalden,79 Jahre,208,79.0
2011,Obwalden,80 Jahre,195,80.0
2011,Obwalden,81 Jahre,169,81.0
2011,Obwalden,82 Jahre,169,82.0
2011,Obwalden,83 Jahre,155,83.0
2011,Obwalden,84 Jahre,142,84.0
2011,Obwalden,85 Jahre,116,85.0
2011,Obwalden,86 Jahre,102,86.0
2011,Obwalden,87 Jahre,92,87.0
2011,Obwalden,88 Jahre,99,88.0
2011,Obwalden,89 Jahre,72,89.0
2011,Obwalden,90 Jahre,68,90.0
2011,Obwalden,91 Jahre,52,91.0
2011,Obwalden,92 Jahre,41,92.0
2011,Obwalden,93 Jahre,28,93.0
2011,Obwalden,94 Jahre,22,94.0
2011,Obwalden,95 Jahre,19,95.0
2011,Obwalden,96 Jahre,11,96.0
2011,Obwalden,97 Jahre,11,97.0
2011,Obwalden,98 Jahre,3,98.0
2011,Obwalden,99 Jahre und mehr,8,99.0
2011,Obwalden,Ohne Angabe,0,
2011,Nidwalden,Alter - Total,41311,
2011,Nidwalden,0 Jahre,370,0.0
2011,Nidwalden,1 Jahr,379,1.0
2011,Nidwalden,2 Jahre,360,2.0
2011,Nidwalden,3 Jahre,382,3.0
2011,Nidwalden,4 Jahre,367,4.0
2011,Nidwalden,5 Jahre,394,5.0
2011,Nidwalden,6 Jahre,383,6.0
2011,Nidwalden,7 Jahre,366,7.0
2011,Nidwalden,8 Jahre,387,8.0
2011,Nidwalden,9 Jahre,385,9.0
2011,Nidwalden,10 Jahre,362,10.0
2011,Nidwalden,11 Jahre,414,11.0
2011,Nidwalden,12 Jahre,394,12.0
2011,Nidwalden,13 Jahre,427,13.0
2011,Nidwalden,14 Jahre,432,14.0
2011,Nidwalden,15 Jahre,432,15.0
2011,Nidwalden,16 Jahre,437,16.0
2011,Nidwalden,17 Jahre,489,17.0
2011,Nidwalden,18 Jahre,494,18.0
2011,Nidwalden,19 Jahre,522,19.0
2011,Nidwalden,20 Jahre,518,20.0
2011,Nidwalden,21 Jahre,543,21.0
2011,Nidwalden,22 Jahre,481,22.0
2011,Nidwalden,23 Jahre,533,23.0
2011,Nidwalden,24 Jahre,484,24.0
2011,Nidwalden,25 Jahre,504,25.0
2011,Nidwalden,26 Jahre,544,26.0
2011,Nidwalden,27 Jahre,471,27.0
2011,Nidwalden,28 Jahre,525,28.0
2011,Nidwalden,29 Jahre,446,29.0
2011,Nidwalden,30 Jahre,540,30.0
2011,Nidwalden,31 Jahre,500,31.0
2011,Nidwalden,32 Jahre,493,32.0
2011,Nidwalden,33 Jahre,504,33.0
2011,Nidwalden,34 Jahre,527,34.0
2011,Nidwalden,35 Jahre,500,35.0
2011,Nidwalden,36 Jahre,525,36.0
2011,Nidwalden,37 Jahre,550,37.0
2011,Nidwalden,38 Jahre,518,38.0
2011,Nidwalden,39 Jahre,568,39.0
2011,Nidwalden,40 Jahre,594,40.0
2011,Nidwalden,41 Jahre,604,41.0
2011,Nidwalden,42 Jahre,633,42.0
2011,Nidwalden,43 Jahre,716,43.0
2011,Nidwalden,44 Jahre,723,44.0
2011,Nidwalden,45 Jahre,755,45.0
2011,Nidwalden,46 Jahre,746,46.0
2011,Nidwalden,47 Jahre,766,47.0
2011,Nidwalden,48 Jahre,691,48.0
2011,Nidwalden,49 Jahre,724,49.0
2011,Nidwalden,50 Jahre,678,50.0
2011,Nidwalden,51 Jahre,700,51.0
2011,Nidwalden,52 Jahre,683,52.0
2011,Nidwalden,53 Jahre,656,53.0
2011,Nidwalden,54 Jahre,638,54.0
2011,Nidwalden,55 Jahre,632,55.0
2011,Nidwalden,56 Jahre,570,56.0
2011,Nidwalden,57 Jahre,576,57.0
2011,Nidwalden,58 Jahre,576,58.0
2011,Nidwalden,59 Jahre,546,59.0
2011,Nidwalden,60 Jahre,510,60.0
2011,Nidwalden,61 Jahre,562,61.0
2011,Nidwalden,62 Jahre,550,62.0
2011,Nidwalden,63 Jahre,546,63.0
2011,Nidwalden,64 Jahre,566,64.0
2011,Nidwalden,65 Jahre,495,65.0
2011,Nidwalden,66 Jahre,467,66.0
2011,Nidwalden,67 Jahre,503,67.0
2011,Nidwalden,68 Jahre,448,68.0
2011,Nidwalden,69 Jahre,434,69.0
2011,Nidwalden,70 Jahre,378,70.0
2011,Nidwalden,71 Jahre,350,71.0
2011,Nidwalden,72 Jahre,307,72.0
2011,Nidwalden,73 Jahre,284,73.0
2011,Nidwalden,74 Jahre,283,74.0
2011,Nidwalden,75 Jahre,303,75.0
2011,Nidwalden,76 Jahre,266,76.0
2011,Nidwalden,77 Jahre,219,77.0
2011,Nidwalden,78 Jahre,245,78.0
2011,Nidwalden,79 Jahre,211,79.0
2011,Nidwalden,80 Jahre,207,80.0
2011,Nidwalden,81 Jahre,205,81.0
2011,Nidwalden,82 Jahre,176,82.0
2011,Nidwalden,83 Jahre,183,83.0
2011,Nidwalden,84 Jahre,152,84.0
2011,Nidwalden,85 Jahre,167,85.0
2011,Nidwalden,86 Jahre,125,86.0
2011,Nidwalden,87 Jahre,94,87.0
2011,Nidwalden,88 Jahre,101,88.0
2011,Nidwalden,89 Jahre,74,89.0
2011,Nidwalden,90 Jahre,64,90.0
2011,Nidwalden,91 Jahre,53,91.0
2011,Nidwalden,92 Jahre,33,92.0
2011,Nidwalden,93 Jahre,27,93.0
2011,Nidwalden,94 Jahre,20,94.0
2011,Nidwalden,95 Jahre,15,95.0
2011,Nidwalden,96 Jahre,8,96.0
2011,Nidwalden,97 Jahre,8,97.0
2011,Nidwalden,98 Jahre,3,98.0
2011,Nidwalden,99 Jahre und mehr,12,99.0
2011,Nidwalden,Ohne Angabe,0,
2011,Glarus,Alter - Total,39217,
2011,Glarus,0 Jahre,341,0.0
2011,Glarus,1 Jahr,348,1.0
2011,Glarus,2 Jahre,335,2.0
2011,Glarus,3 Jahre,353,3.0
2011,Glarus,4 Jahre,381,4.0
2011,Glarus,5 Jahre,366,5.0
2011,Glarus,6 Jahre,360,6.0
2011,Glarus,7 Jahre,334,7.0
2011,Glarus,8 Jahre,381,8.0
2011,Glarus,9 Jahre,356,9.0
2011,Glarus,10 Jahre,369,10.0
2011,Glarus,11 Jahre,382,11.0
2011,Glarus,12 Jahre,376,12.0
2011,Glarus,13 Jahre,439,13.0
2011,Glarus,14 Jahre,428,14.0
2011,Glarus,15 Jahre,462,15.0
2011,Glarus,16 Jahre,434,16.0
2011,Glarus,17 Jahre,509,17.0
2011,Glarus,18 Jahre,457,18.0
2011,Glarus,19 Jahre,508,19.0
2011,Glarus,20 Jahre,526,20.0
2011,Glarus,21 Jahre,499,21.0
2011,Glarus,22 Jahre,542,22.0
2011,Glarus,23 Jahre,577,23.0
2011,Glarus,24 Jahre,543,24.0
2011,Glarus,25 Jahre,520,25.0
2011,Glarus,26 Jahre,527,26.0
2011,Glarus,27 Jahre,562,27.0
2011,Glarus,28 Jahre,585,28.0
2011,Glarus,29 Jahre,512,29.0
2011,Glarus,30 Jahre,539,30.0
2011,Glarus,31 Jahre,516,31.0
2011,Glarus,32 Jahre,470,32.0
2011,Glarus,33 Jahre,473,33.0
2011,Glarus,34 Jahre,451,34.0
2011,Glarus,35 Jahre,425,35.0
2011,Glarus,36 Jahre,485,36.0
2011,Glarus,37 Jahre,448,37.0
2011,Glarus,38 Jahre,476,38.0
2011,Glarus,39 Jahre,506,39.0
2011,Glarus,40 Jahre,505,40.0
2011,Glarus,41 Jahre,533,41.0
2011,Glarus,42 Jahre,539,42.0
2011,Glarus,43 Jahre,586,43.0
2011,Glarus,44 Jahre,581,44.0
2011,Glarus,45 Jahre,598,45.0
2011,Glarus,46 Jahre,668,46.0
2011,Glarus,47 Jahre,665,47.0
2011,Glarus,48 Jahre,652,48.0
2011,Glarus,49 Jahre,667,49.0
2011,Glarus,50 Jahre,609,50.0
2011,Glarus,51 Jahre,620,51.0
2011,Glarus,52 Jahre,614,52.0
2011,Glarus,53 Jahre,617,53.0
2011,Glarus,54 Jahre,569,54.0
2011,Glarus,55 Jahre,560,55.0
2011,Glarus,56 Jahre,553,56.0
2011,Glarus,57 Jahre,554,57.0
2011,Glarus,58 Jahre,505,58.0
2011,Glarus,59 Jahre,532,59.0
2011,Glarus,60 Jahre,502,60.0
2011,Glarus,61 Jahre,479,61.0
2011,Glarus,62 Jahre,504,62.0
2011,Glarus,63 Jahre,468,63.0
2011,Glarus,64 Jahre,415,64.0
2011,Glarus,65 Jahre,431,65.0
2011,Glarus,66 Jahre,402,66.0
2011,Glarus,67 Jahre,417,67.0
2011,Glarus,68 Jahre,383,68.0
2011,Glarus,69 Jahre,376,69.0
2011,Glarus,70 Jahre,369,70.0
2011,Glarus,71 Jahre,297,71.0
2011,Glarus,72 Jahre,314,72.0
2011,Glarus,73 Jahre,308,73.0
2011,Glarus,74 Jahre,276,74.0
2011,Glarus,75 Jahre,323,75.0
2011,Glarus,76 Jahre,262,76.0
2011,Glarus,77 Jahre,263,77.0
2011,Glarus,78 Jahre,261,78.0
2011,Glarus,79 Jahre,268,79.0
2011,Glarus,80 Jahre,254,80.0
2011,Glarus,81 Jahre,233,81.0
2011,Glarus,82 Jahre,219,82.0
2011,Glarus,83 Jahre,175,83.0
2011,Glarus,84 Jahre,178,84.0
2011,Glarus,85 Jahre,175,85.0
2011,Glarus,86 Jahre,170,86.0
2011,Glarus,87 Jahre,143,87.0
2011,Glarus,88 Jahre,113,88.0
2011,Glarus,89 Jahre,89,89.0
2011,Glarus,90 Jahre,78,90.0
2011,Glarus,91 Jahre,74,91.0
2011,Glarus,92 Jahre,46,92.0
2011,Glarus,93 Jahre,38,93.0
2011,Glarus,94 Jahre,25,94.0
2011,Glarus,95 Jahre,23,95.0
2011,Glarus,96 Jahre,12,96.0
2011,Glarus,97 Jahre,10,97.0
2011,Glarus,98 Jahre,5,98.0
2011,Glarus,99 Jahre und mehr,11,99.0
2011,Glarus,Ohne Angabe,0,
2011,Zug,Alter - Total,115104,
2011,Zug,0 Jahre,1196,0.0
2011,Zug,1 Jahr,1222,1.0
2011,Zug,2 Jahre,1183,2.0
2011,Zug,3 Jahre,1175,3.0
2011,Zug,4 Jahre,1189,4.0
2011,Zug,5 Jahre,1196,5.0
2011,Zug,6 Jahre,1154,6.0
2011,Zug,7 Jahre,1137,7.0
2011,Zug,8 Jahre,1207,8.0
2011,Zug,9 Jahre,1093,9.0
2011,Zug,10 Jahre,1170,10.0
2011,Zug,11 Jahre,1247,11.0
2011,Zug,12 Jahre,1137,12.0
2011,Zug,13 Jahre,1192,13.0
2011,Zug,14 Jahre,1238,14.0
2011,Zug,15 Jahre,1229,15.0
2011,Zug,16 Jahre,1229,16.0
2011,Zug,17 Jahre,1255,17.0
2011,Zug,18 Jahre,1207,18.0
2011,Zug,19 Jahre,1222,19.0
2011,Zug,20 Jahre,1231,20.0
2011,Zug,21 Jahre,1237,21.0
2011,Zug,22 Jahre,1256,22.0
2011,Zug,23 Jahre,1255,23.0
2011,Zug,24 Jahre,1285,24.0
2011,Zug,25 Jahre,1393,25.0
2011,Zug,26 Jahre,1388,26.0
2011,Zug,27 Jahre,1406,27.0
2011,Zug,28 Jahre,1421,28.0
2011,Zug,29 Jahre,1575,29.0
2011,Zug,30 Jahre,1525,30.0
2011,Zug,31 Jahre,1608,31.0
2011,Zug,32 Jahre,1580,32.0
2011,Zug,33 Jahre,1584,33.0
2011,Zug,34 Jahre,1584,34.0
2011,Zug,35 Jahre,1698,35.0
2011,Zug,36 Jahre,1627,36.0
2011,Zug,37 Jahre,1740,37.0
2011,Zug,38 Jahre,1801,38.0
2011,Zug,39 Jahre,1805,39.0
2011,Zug,40 Jahre,1972,40.0
2011,Zug,41 Jahre,1908,41.0
2011,Zug,42 Jahre,2115,42.0
2011,Zug,43 Jahre,2100,43.0
2011,Zug,44 Jahre,2020,44.0
2011,Zug,45 Jahre,2198,45.0
2011,Zug,46 Jahre,2124,46.0
2011,Zug,47 Jahre,2164,47.0
2011,Zug,48 Jahre,2162,48.0
2011,Zug,49 Jahre,1953,49.0
2011,Zug,50 Jahre,1927,50.0
2011,Zug,51 Jahre,1918,51.0
2011,Zug,52 Jahre,1835,52.0
2011,Zug,53 Jahre,1666,53.0
2011,Zug,54 Jahre,1628,54.0
2011,Zug,55 Jahre,1502,55.0
2011,Zug,56 Jahre,1502,56.0
2011,Zug,57 Jahre,1481,57.0
2011,Zug,58 Jahre,1411,58.0
2011,Zug,59 Jahre,1398,59.0
2011,Zug,60 Jahre,1296,60.0
2011,Zug,61 Jahre,1312,61.0
2011,Zug,62 Jahre,1300,62.0
2011,Zug,63 Jahre,1247,63.0
2011,Zug,64 Jahre,1302,64.0
2011,Zug,65 Jahre,1244,65.0
2011,Zug,66 Jahre,1208,66.0
2011,Zug,67 Jahre,1199,67.0
2011,Zug,68 Jahre,1075,68.0
2011,Zug,69 Jahre,1014,69.0
2011,Zug,70 Jahre,1066,70.0
2011,Zug,71 Jahre,914,71.0
2011,Zug,72 Jahre,879,72.0
2011,Zug,73 Jahre,826,73.0
2011,Zug,74 Jahre,737,74.0
2011,Zug,75 Jahre,759,75.0
2011,Zug,76 Jahre,715,76.0
2011,Zug,77 Jahre,695,77.0
2011,Zug,78 Jahre,625,78.0
2011,Zug,79 Jahre,542,79.0
2011,Zug,80 Jahre,551,80.0
2011,Zug,81 Jahre,537,81.0
2011,Zug,82 Jahre,465,82.0
2011,Zug,83 Jahre,447,83.0
2011,Zug,84 Jahre,369,84.0
2011,Zug,85 Jahre,347,85.0
2011,Zug,86 Jahre,309,86.0
2011,Zug,87 Jahre,266,87.0
2011,Zug,88 Jahre,238,88.0
2011,Zug,89 Jahre,164,89.0
2011,Zug,90 Jahre,140,90.0
2011,Zug,91 Jahre,124,91.0
2011,Zug,92 Jahre,74,92.0
2011,Zug,93 Jahre,63,93.0
2011,Zug,94 Jahre,64,94.0
2011,Zug,95 Jahre,39,95.0
2011,Zug,96 Jahre,36,96.0
2011,Zug,97 Jahre,19,97.0
2011,Zug,98 Jahre,14,98.0
2011,Zug,99 Jahre und mehr,22,99.0
2011,Zug,Ohne Angabe,0,
2011,Fribourg,Alter - Total,284714,
2011,Fribourg,0 Jahre,3029,0.0
2011,Fribourg,1 Jahr,3251,1.0
2011,Fribourg,2 Jahre,3222,2.0
2011,Fribourg,3 Jahre,3209,3.0
2011,Fribourg,4 Jahre,3188,4.0
2011,Fribourg,5 Jahre,3221,5.0
2011,Fribourg,6 Jahre,3180,6.0
2011,Fribourg,7 Jahre,3248,7.0
2011,Fribourg,8 Jahre,3286,8.0
2011,Fribourg,9 Jahre,3207,9.0
2011,Fribourg,10 Jahre,3349,10.0
2011,Fribourg,11 Jahre,3524,11.0
2011,Fribourg,12 Jahre,3409,12.0
2011,Fribourg,13 Jahre,3554,13.0
2011,Fribourg,14 Jahre,3547,14.0
2011,Fribourg,15 Jahre,3586,15.0
2011,Fribourg,16 Jahre,3605,16.0
2011,Fribourg,17 Jahre,3579,17.0
2011,Fribourg,18 Jahre,3616,18.0
2011,Fribourg,19 Jahre,3787,19.0
2011,Fribourg,20 Jahre,3862,20.0
2011,Fribourg,21 Jahre,3929,21.0
2011,Fribourg,22 Jahre,3800,22.0
2011,Fribourg,23 Jahre,3822,23.0
2011,Fribourg,24 Jahre,3635,24.0
2011,Fribourg,25 Jahre,3778,25.0
2011,Fribourg,26 Jahre,3733,26.0
2011,Fribourg,27 Jahre,3809,27.0
2011,Fribourg,28 Jahre,3738,28.0
2011,Fribourg,29 Jahre,3778,29.0
2011,Fribourg,30 Jahre,3820,30.0
2011,Fribourg,31 Jahre,3772,31.0
2011,Fribourg,32 Jahre,3737,32.0
2011,Fribourg,33 Jahre,3655,33.0
2011,Fribourg,34 Jahre,3822,34.0
2011,Fribourg,35 Jahre,3821,35.0
2011,Fribourg,36 Jahre,3806,36.0
2011,Fribourg,37 Jahre,4081,37.0
2011,Fribourg,38 Jahre,4214,38.0
2011,Fribourg,39 Jahre,4362,39.0
2011,Fribourg,40 Jahre,4394,40.0
2011,Fribourg,41 Jahre,4485,41.0
2011,Fribourg,42 Jahre,4661,42.0
2011,Fribourg,43 Jahre,4774,43.0
2011,Fribourg,44 Jahre,4777,44.0
2011,Fribourg,45 Jahre,4859,45.0
2011,Fribourg,46 Jahre,4951,46.0
2011,Fribourg,47 Jahre,4911,47.0
2011,Fribourg,48 Jahre,4770,48.0
2011,Fribourg,49 Jahre,4488,49.0
2011,Fribourg,50 Jahre,4497,50.0
2011,Fribourg,51 Jahre,4289,51.0
2011,Fribourg,52 Jahre,3991,52.0
2011,Fribourg,53 Jahre,3970,53.0
2011,Fribourg,54 Jahre,3833,54.0
2011,Fribourg,55 Jahre,3647,55.0
2011,Fribourg,56 Jahre,3507,56.0
2011,Fribourg,57 Jahre,3384,57.0
2011,Fribourg,58 Jahre,3130,58.0
2011,Fribourg,59 Jahre,3266,59.0
2011,Fribourg,60 Jahre,3114,60.0
2011,Fribourg,61 Jahre,3107,61.0
2011,Fribourg,62 Jahre,2912,62.0
2011,Fribourg,63 Jahre,3046,63.0
2011,Fribourg,64 Jahre,2951,64.0
2011,Fribourg,65 Jahre,2985,65.0
2011,Fribourg,66 Jahre,2785,66.0
2011,Fribourg,67 Jahre,2632,67.0
2011,Fribourg,68 Jahre,2530,68.0
2011,Fribourg,69 Jahre,2388,69.0
2011,Fribourg,70 Jahre,2165,70.0
2011,Fribourg,71 Jahre,1891,71.0
2011,Fribourg,72 Jahre,1863,72.0
2011,Fribourg,73 Jahre,1755,73.0
2011,Fribourg,74 Jahre,1644,74.0
2011,Fribourg,75 Jahre,1641,75.0
2011,Fribourg,76 Jahre,1523,76.0
2011,Fribourg,77 Jahre,1489,77.0
2011,Fribourg,78 Jahre,1425,78.0
2011,Fribourg,79 Jahre,1326,79.0
2011,Fribourg,80 Jahre,1211,80.0
2011,Fribourg,81 Jahre,1150,81.0
2011,Fribourg,82 Jahre,1077,82.0
2011,Fribourg,83 Jahre,1008,83.0
2011,Fribourg,84 Jahre,970,84.0
2011,Fribourg,85 Jahre,877,85.0
2011,Fribourg,86 Jahre,713,86.0
2011,Fribourg,87 Jahre,685,87.0
2011,Fribourg,88 Jahre,585,88.0
2011,Fribourg,89 Jahre,515,89.0
2011,Fribourg,90 Jahre,422,90.0
2011,Fribourg,91 Jahre,325,91.0
2011,Fribourg,92 Jahre,238,92.0
2011,Fribourg,93 Jahre,180,93.0
2011,Fribourg,94 Jahre,143,94.0
2011,Fribourg,95 Jahre,93,95.0
2011,Fribourg,96 Jahre,63,96.0
2011,Fribourg,97 Jahre,57,97.0
2011,Fribourg,98 Jahre,34,98.0
2011,Fribourg,99 Jahre und mehr,41,99.0
2011,Fribourg,Ohne Angabe,0,
2011,Solothurn,Alter - Total,256990,
2011,Solothurn,0 Jahre,2325,0.0
2011,Solothurn,1 Jahr,2349,1.0
2011,Solothurn,2 Jahre,2334,2.0
2011,Solothurn,3 Jahre,2287,3.0
2011,Solothurn,4 Jahre,2319,4.0
2011,Solothurn,5 Jahre,2188,5.0
2011,Solothurn,6 Jahre,2375,6.0
2011,Solothurn,7 Jahre,2363,7.0
2011,Solothurn,8 Jahre,2393,8.0
2011,Solothurn,9 Jahre,2415,9.0
2011,Solothurn,10 Jahre,2465,10.0
2011,Solothurn,11 Jahre,2579,11.0
2011,Solothurn,12 Jahre,2653,12.0
2011,Solothurn,13 Jahre,2671,13.0
2011,Solothurn,14 Jahre,2811,14.0
2011,Solothurn,15 Jahre,2845,15.0
2011,Solothurn,16 Jahre,2836,16.0
2011,Solothurn,17 Jahre,2893,17.0
2011,Solothurn,18 Jahre,3075,18.0
2011,Solothurn,19 Jahre,3071,19.0
2011,Solothurn,20 Jahre,3245,20.0
2011,Solothurn,21 Jahre,3320,21.0
2011,Solothurn,22 Jahre,3305,22.0
2011,Solothurn,23 Jahre,3386,23.0
2011,Solothurn,24 Jahre,3152,24.0
2011,Solothurn,25 Jahre,3241,25.0
2011,Solothurn,26 Jahre,3250,26.0
2011,Solothurn,27 Jahre,3392,27.0
2011,Solothurn,28 Jahre,3212,28.0
2011,Solothurn,29 Jahre,3219,29.0
2011,Solothurn,30 Jahre,3174,30.0
2011,Solothurn,31 Jahre,3094,31.0
2011,Solothurn,32 Jahre,3071,32.0
2011,Solothurn,33 Jahre,3038,33.0
2011,Solothurn,34 Jahre,2952,34.0
2011,Solothurn,35 Jahre,2969,35.0
2011,Solothurn,36 Jahre,3008,36.0
2011,Solothurn,37 Jahre,3079,37.0
2011,Solothurn,38 Jahre,3114,38.0
2011,Solothurn,39 Jahre,3508,39.0
2011,Solothurn,40 Jahre,3598,40.0
2011,Solothurn,41 Jahre,3796,41.0
2011,Solothurn,42 Jahre,3928,42.0
2011,Solothurn,43 Jahre,4221,43.0
2011,Solothurn,44 Jahre,4209,44.0
2011,Solothurn,45 Jahre,4356,45.0
2011,Solothurn,46 Jahre,4402,46.0
2011,Solothurn,47 Jahre,4582,47.0
2011,Solothurn,48 Jahre,4456,48.0
2011,Solothurn,49 Jahre,4404,49.0
2011,Solothurn,50 Jahre,4277,50.0
2011,Solothurn,51 Jahre,4237,51.0
2011,Solothurn,52 Jahre,4068,52.0
2011,Solothurn,53 Jahre,4037,53.0
2011,Solothurn,54 Jahre,3801,54.0
2011,Solothurn,55 Jahre,3949,55.0
2011,Solothurn,56 Jahre,3536,56.0
2011,Solothurn,57 Jahre,3590,57.0
2011,Solothurn,58 Jahre,3387,58.0
2011,Solothurn,59 Jahre,3255,59.0
2011,Solothurn,60 Jahre,3217,60.0
2011,Solothurn,61 Jahre,3181,61.0
2011,Solothurn,62 Jahre,3143,62.0
2011,Solothurn,63 Jahre,3170,63.0
2011,Solothurn,64 Jahre,2931,64.0
2011,Solothurn,65 Jahre,2922,65.0
2011,Solothurn,66 Jahre,2878,66.0
2011,Solothurn,67 Jahre,2749,67.0
2011,Solothurn,68 Jahre,2611,68.0
2011,Solothurn,69 Jahre,2506,69.0
2011,Solothurn,70 Jahre,2369,70.0
2011,Solothurn,71 Jahre,2091,71.0
2011,Solothurn,72 Jahre,2070,72.0
2011,Solothurn,73 Jahre,1940,73.0
2011,Solothurn,74 Jahre,1960,74.0
2011,Solothurn,75 Jahre,1893,75.0
2011,Solothurn,76 Jahre,1858,76.0
2011,Solothurn,77 Jahre,1823,77.0
2011,Solothurn,78 Jahre,1790,78.0
2011,Solothurn,79 Jahre,1676,79.0
2011,Solothurn,80 Jahre,1621,80.0
2011,Solothurn,81 Jahre,1500,81.0
2011,Solothurn,82 Jahre,1409,82.0
2011,Solothurn,83 Jahre,1244,83.0
2011,Solothurn,84 Jahre,1099,84.0
2011,Solothurn,85 Jahre,1080,85.0
2011,Solothurn,86 Jahre,1014,86.0
2011,Solothurn,87 Jahre,819,87.0
2011,Solothurn,88 Jahre,690,88.0
2011,Solothurn,89 Jahre,637,89.0
2011,Solothurn,90 Jahre,522,90.0
2011,Solothurn,91 Jahre,453,91.0
2011,Solothurn,92 Jahre,277,92.0
2011,Solothurn,93 Jahre,226,93.0
2011,Solothurn,94 Jahre,157,94.0
2011,Solothurn,95 Jahre,132,95.0
2011,Solothurn,96 Jahre,85,96.0
2011,Solothurn,97 Jahre,65,97.0
2011,Solothurn,98 Jahre,34,98.0
2011,Solothurn,99 Jahre und mehr,83,99.0
2011,Solothurn,Ohne Angabe,0,
2011,Basel-Stadt,Alter - Total,186255,
2011,Basel-Stadt,0 Jahre,1760,0.0
2011,Basel-Stadt,1 Jahr,1828,1.0
2011,Basel-Stadt,2 Jahre,1679,2.0
2011,Basel-Stadt,3 Jahre,1595,3.0
2011,Basel-Stadt,4 Jahre,1564,4.0
2011,Basel-Stadt,5 Jahre,1494,5.0
2011,Basel-Stadt,6 Jahre,1478,6.0
2011,Basel-Stadt,7 Jahre,1455,7.0
2011,Basel-Stadt,8 Jahre,1450,8.0
2011,Basel-Stadt,9 Jahre,1413,9.0
2011,Basel-Stadt,10 Jahre,1351,10.0
2011,Basel-Stadt,11 Jahre,1466,11.0
2011,Basel-Stadt,12 Jahre,1450,12.0
2011,Basel-Stadt,13 Jahre,1474,13.0
2011,Basel-Stadt,14 Jahre,1410,14.0
2011,Basel-Stadt,15 Jahre,1554,15.0
2011,Basel-Stadt,16 Jahre,1481,16.0
2011,Basel-Stadt,17 Jahre,1615,17.0
2011,Basel-Stadt,18 Jahre,1582,18.0
2011,Basel-Stadt,19 Jahre,1724,19.0
2011,Basel-Stadt,20 Jahre,1826,20.0
2011,Basel-Stadt,21 Jahre,1924,21.0
2011,Basel-Stadt,22 Jahre,2055,22.0
2011,Basel-Stadt,23 Jahre,2186,23.0
2011,Basel-Stadt,24 Jahre,2257,24.0
2011,Basel-Stadt,25 Jahre,2515,25.0
2011,Basel-Stadt,26 Jahre,2719,26.0
2011,Basel-Stadt,27 Jahre,2951,27.0
2011,Basel-Stadt,28 Jahre,3082,28.0
2011,Basel-Stadt,29 Jahre,3133,29.0
2011,Basel-Stadt,30 Jahre,3188,30.0
2011,Basel-Stadt,31 Jahre,3123,31.0
2011,Basel-Stadt,32 Jahre,2993,32.0
2011,Basel-Stadt,33 Jahre,2895,33.0
2011,Basel-Stadt,34 Jahre,2885,34.0
2011,Basel-Stadt,35 Jahre,2819,35.0
2011,Basel-Stadt,36 Jahre,2726,36.0
2011,Basel-Stadt,37 Jahre,2724,37.0
2011,Basel-Stadt,38 Jahre,2534,38.0
2011,Basel-Stadt,39 Jahre,2537,39.0
2011,Basel-Stadt,40 Jahre,2570,40.0
2011,Basel-Stadt,41 Jahre,2601,41.0
